customer_id,surname,location_id,source_row_number
15763460,Yao,1,9496
15763515,Shih,1,5814
15763544,Thompson,1,3365
15763579,Castro,2,7246
15763612,T'an,2,1320
15763613,Barlow,1,4554
15763625,Hazon,3,1143
15763662,Longo,2,2223
15763665,Y?,1,2597
15763683,Northern,2,6467
15763704,Docherty,2,3466
15763747,Ricci,1,2281
15763798,McMillan,1,3933
15763806,Astorga,1,3621
15763859,Brown,1,346
15763874,Ho,3,9952
15763895,Hung,1,4276
15763898,Toscani,3,8346
15763907,Watts,1,9810
15763922,Alexandrov,1,5163
15763980,Beneventi,2,4316
15764021,Frolov,1,6036
15764033,Lin,2,9129
15764072,Somerville,1,5613
15764073,Arcuri,3,5575
15764105,Milne,1,2482
15764153,Rowe,1,9058
15764170,Pinto,2,1798
15764174,Bidencope,3,2492
15764195,Newsom,3,2950
15764226,Lu,2,7138
15764237,Manfrin,3,2210
15764253,Ramsey,1,6508
15764284,Torres,3,4327
15764293,Konovalova,1,6120
15764294,Ifeatu,2,4087
15764314,Reilly,2,8382
15764335,Caldwell,2,4029
15764343,T'ien,3,5727
15764351,Yuryeva,2,2824
15764405,Williams,1,5081
15764409,Goodman,1,2194
15764419,Langdon,1,2939
15764431,Chinwenma,3,3366
15764432,Hicks,2,5130
15764444,Pan,2,7305
15764448,Mackenzie,2,4714
15764491,Greece,3,7906
15764537,Dominguez,1,4875
15764604,Sutherland,1,3176
15764618,Tseng,3,2376
15764654,Zikoranachidimma,1,3447
15764661,Wang,1,4674
15764708,Chiabuotu,1,9192
15764726,Kerr,1,7859
15764841,Vidler,1,7516
15764866,Synnot,2,238
15764892,Spinelli,3,8107
15764916,Rowley,2,9729
15764922,Tu,3,7391
15764927,Rogova,1,6444
15765014,Mai,1,1023
15765048,Watt,1,7713
15765093,Coates,1,7377
15765173,Lin,1,8763
15765192,Jones,1,4353
15765257,Meng,3,7118
15765258,Bochsa,1,6661
15765266,Fleming,1,4302
15765283,Wenz,2,8278
15765287,Grant,1,5664
15765297,Yao,3,256
15765300,L?,2,5854
15765311,Zhirov,3,823
15765322,Connely,1,2646
15765345,Wood,1,8833
15765375,Butusov,1,9934
15765402,H?,1,8319
15765415,King,3,3790
15765457,Fowler,3,4797
15765461,Giles,3,3494
15765487,Kuo,2,7421
15765518,Gregson,1,2140
15765520,Stevenson,2,1597
15765532,Horton,2,5958
15765537,Liang,2,1325
15765643,Hamilton,1,6317
15765650,Chigolum,2,4729
15765694,Bage,3,1747
15765732,Simmons,3,6864
15765806,Wu,1,2757
15765812,Trevisani,3,2599
15765846,Chuang,3,7733
15765857,Genovesi,3,8979
15765902,Gibson,2,2344
15765952,Milanesi,1,3768
15765982,Chin,1,3386
15766017,Brookman,2,8302
15766044,Cameron,2,9235
15766047,Sukhorukova,1,6610
15766064,Komarova,1,5666
15766066,Nikitina,2,9593
15766137,Muir,1,8793
15766163,Zotova,1,4443
15766166,Folliero,3,4405
15766172,Tsao,1,6748
15766183,Ferguson,2,7064
15766185,She,2,6664
15766205,Yin,2,49
15766272,Folliero,2,5652
15766288,Ikechukwu,2,7844
15766289,Dickinson,1,2999
15766355,Lettiere,2,9317
15766374,Leak,2,1562
15766378,Marsden,2,5755
15766417,McKinley,1,6923
15766427,Shaw,2,6309
15766458,Tang,1,6205
15766552,Rossi,1,8080
15766575,Larionova,2,618
15766609,Jowers,1,3104
15766649,Vincent,1,5623
15766659,Okwudilichukwu,3,6010
15766663,Mahmood,1,7408
15766667,Langler,3,6758
15766683,Coombes,2,8403
15766686,Nebechi,2,1874
15766734,Castiglione,1,7392
15766741,McIntyre,1,738
15766746,Darwin,1,3524
15766765,Obiuto,2,2285
15766776,Sal,1,2634
15766787,Piazza,1,8328
15766810,Onyemauchechi,2,6724
15766826,North,1,9300
15766869,Uspenskaya,2,2711
15766887,Iadanza,3,1155
15766896,Chieloka,1,2484
15766906,Salier,1,7077
15766908,Trevisani,2,798
15767064,Davide,3,7764
15767129,Munz,1,4056
15767231,Sun,1,7219
15767264,Lawson,2,7035
15767339,Chiazagomekpere,1,278
15767358,Obioma,2,7108
15767391,Otutodilinna,2,4068
15767414,Calabresi,1,3353
15767432,Ts'ai,1,728
15767474,Lorenzo,1,2751
15767488,Berry,3,9165
15767594,Azubuike,1,9750
15767598,Kent,3,5675
15767626,Carpenter,1,4961
15767681,Smalley,3,3162
15767722,Richardson,1,3422
15767729,Smith,3,7018
15767757,Pisano,3,5194
15767781,Godfrey,1,9232
15767793,Hsu,1,2679
15767794,Browne,1,2068
15767804,Feng,1,6420
15767818,Graham,1,9409
15767821,Bearce,1,11
15767864,Fulton,1,1027
15767871,H?,3,3048
15767891,Findlay,2,5984
15767894,Ch'ien,1,3897
15767908,Nicholson,1,4597
15767921,Madukwe,1,3600
15767954,Osborne,2,90
15768006,Wu,1,1156
15768072,Mitchell,3,3261
15768095,Yeh,1,1880
15768104,Wright,3,891
15768120,Brown,2,8876
15768124,Liu,1,4868
15768137,Bray,3,4982
15768151,Romano,2,3246
15768163,Griffin,2,9983
15768193,Trevisani,2,52
15768201,Paterson,1,1101
15768219,Sung,3,5381
15768233,Chukwuebuka,2,8888
15768244,Macleod,3,2818
15768270,DeRose,3,5585
15768282,Perez,2,6840
15768293,Sun,1,3262
15768295,Warner,1,7076
15768340,Beavers,2,6320
15768342,Bolton,1,7572
15768359,Akhtar,1,5009
15768367,Nebechukwu,1,3728
15768387,Nott,1,2438
15768449,Ricci,1,7614
15768451,MacDonald,2,3704
15768455,Young,1,2837
15768465,Sheppard,2,9231
15768471,Wagner,2,6277
15768474,Clements,3,7293
15768476,Chukwubuikem,3,8211
15768495,Chidimma,1,9736
15768530,Emery,3,4568
15768566,K?,1,8534
15768574,Anderson,3,8257
15768600,Harris,2,7019
15768682,Amies,3,6747
15768746,McLean,1,7739
15768763,Bogdanov,1,6379
15768777,Wang,3,7543
15768816,Shen,2,2987
15768881,Saunders,1,9100
15768887,Hsing,3,6040
15768945,Chibueze,1,8527
15769005,Hayward,1,1357
15769051,Shaw,3,1916
15769064,Marshall,2,2433
15769110,Stehle,1,3888
15769125,Palerma,3,8732
15769169,Trentino,1,1200
15769191,Lipton,1,6740
15769216,Panicucci,1,2099
15769246,Lo Duca,2,8863
15769254,Tuan,2,2176
15769272,Clark,1,4058
15769308,Herbert,2,9289
15769312,Forbes,3,2369
15769346,Baird,1,1844
15769353,Jenkins,1,8511
15769356,Stevenson,2,7639
15769389,Wan,2,4109
15769402,Carpenter,1,9454
15769412,Atkinson,3,8028
15769451,Hayes,1,6989
15769499,Lampungmeiua,3,1056
15769504,Munro,2,794
15769516,Shcherbakov,1,6416
15769522,O'Connor,1,2513
15769548,Hyde,1,7400
15769582,Kang,1,2665
15769586,Horan,1,3469
15769596,Yen,2,3142
15769645,Senior,1,3706
15769703,West,2,2541
15769781,Nucci,3,6135
15769783,Allan,3,8167
15769818,Moore,1,1534
15769829,Cheng,3,2858
15769902,Christie,1,3231
15769915,Charlton,3,7848
15769917,Onyekachi,2,2211
15769948,Palerma,2,1028
15769955,Onuora,1,8830
15769959,Ajuluchukwu,1,9992
15769974,Shih,3,780
15769980,Singleton,2,7686
15770030,Conti,3,1249
15770039,Kuo,2,6982
15770041,Manna,3,9879
15770091,Edwards,2,8512
15770101,Millar,2,1766
15770121,Bancroft,1,8053
15770159,Nnanna,2,3614
15770174,Piazza,1,2200
15770185,Buckley,1,4292
15770214,Bryant,1,6778
15770225,Padovesi,1,2216
15770255,Onwughara,2,7583
15770291,Allan,1,5750
15770309,McDonald,1,1620
15770345,Kovaleva,3,4770
15770375,Fanucci,2,8814
15770405,Warlow-Davies,1,6499
15770406,Watson,2,7526
15770420,Dillon,2,2729
15770424,Onyeorulu,2,1017
15770435,McLean,1,1810
15770474,Myers,1,9061
15770498,Parker,1,1825
15770516,Evdokimov,3,9917
15770525,T'an,3,1769
15770539,Walters,1,8140
15770543,Lowe,1,6380
15770548,Lucchese,2,9178
15770554,Fraser,1,3476
15770567,Ruiz,1,9517
15770576,Hammond,3,4305
15770631,Sutherland,3,8660
15770711,Lu,2,8294
15770719,Duncan,1,2797
15770811,Wallace,1,75
15770968,Leason,2,8787
15770974,Nwabugwu,2,2213
15770984,Fanucci,3,4577
15770995,Sinclair,2,7207
15771000,Powell,1,9437
15771054,Barnes,3,8713
15771059,Welch,2,7811
15771086,Graham,1,192
15771087,Harrison,1,4379
15771139,Douglas,2,1964
15771154,North,1,8020
15771211,Perkins,1,2151
15771222,Oguejiofor,1,6812
15771270,North,1,5832
15771299,Nnachetam,1,6737
15771323,Panicucci,3,9772
15771383,Loggia,2,4951
15771409,McGregor,1,7518
15771417,Thomas,1,2786
15771442,Pennington,1,6247
15771477,Fiorentini,1,9699
15771483,Arnold,1,2853
15771509,Hirst,2,3468
15771535,Tsui,3,9197
15771540,Fedorova,1,2556
15771543,Tu,2,4333
15771569,Bage,2,6859
15771573,Okagbue,2,48
15771580,Davison,1,4159
15771636,Marshall,3,1782
15771668,Henderson,1,9139
15771674,Ma,3,8188
15771702,Roberts,1,2049
15771728,Mackenzie,2,5608
15771742,Boyle,2,4337
15771749,Duncan,2,8508
15771750,Sawtell,2,4883
15771855,Yu,1,3608
15771856,Cremin,3,7319
15771857,Philipp,3,4929
15771873,Buccho,2,50
15771942,Tikhonov,2,1374
15771966,Akobundu,1,4059
15771977,T'ao,1,187
15771997,Bryant,1,9688
15772009,Scott,1,9553
15772030,Coupp,3,4103
15772073,Hodge,1,3138
15772148,Ferrari,2,4129
15772216,Henry,1,9594
15772243,MacDonald,1,1966
15772250,Udegbunam,3,5162
15772262,Vavilov,2,2067
15772329,Fiorentino,2,7240
15772337,Lawrence,2,9035
15772341,Hs?eh,2,4932
15772363,Hilton,2,9794
15772381,Brient,2,4611
15772383,Toscani,1,8467
15772412,Corser,3,4343
15772421,Tretiakov,2,9812
15772423,Liao,2,250
15772479,Napolitano,1,7961
15772482,Iloerika,2,7999
15772503,Burns,1,8263
15772528,Mishin,1,3604
15772559,Burrows,1,6441
15772573,Simpson,3,3375
15772601,Lu,2,1987
15772604,Chiemezie,3,9550
15772618,Tyler,1,6880
15772632,Ts'ui,1,2443
15772650,Longo,1,5883
15772777,Onyemachukwu,3,1557
15772781,Ball,1,894
15772798,Chikezie,3,2941
15772892,Robertson,1,1709
15772896,Dumetochukwu,2,236
15772933,Mai,3,1692
15772941,Lane,2,7466
15772995,Ts'ao,1,1746
15772996,Rooke,2,5840
15773013,Uvarov,1,6055
15773017,Todd,3,1790
15773039,Ku,1,206
15773071,Serena,3,6137
15773098,Ch'in,3,9655
15773146,Rubeo,1,8813
15773221,Harris,3,3584
15773242,Chukwuhaenye,1,6505
15773260,Tsou,1,4493
15773273,Runyon,3,7924
15773276,Townsend,3,6290
15773277,Barnes,1,5072
15773283,Dennis,1,5515
15773322,Obiajulu,2,4500
15773338,Endrizzi,1,9910
15773394,Bergamaschi,1,6921
15773421,Genovese,1,7116
15773447,Fomin,3,3012
15773456,Lazareva,2,624
15773469,Clark,2,62
15773487,Conway,2,1893
15773503,Tsai,3,2860
15773512,Bischof,3,4213
15773520,Begg,1,8040
15773591,Jobson,1,5696
15773605,Iadanza,3,1910
15773639,Truscott,2,8625
15773709,Hung,3,4701
15773723,Duncan,3,5937
15773731,John,3,5015
15773751,Y?,1,5356
15773776,Ho,1,7538
15773779,Jacka,3,4566
15773789,Pavlova,3,7588
15773792,Evans,1,464
15773804,Golubeva,1,6586
15773809,Campbell,1,708
15773852,Hayes,2,6560
15773868,Belov,2,3764
15773869,Onwudiwe,3,7332
15773876,Tung,1,8343
15773890,Okechukwu,1,509
15773906,Doherty,1,1150
15773934,Fang,1,7199
15773949,Cherkasova,1,7797
15773972,Balashov,1,309
15773973,Hill,1,8805
15774098,Grant,2,2226
15774104,Chukwualuka,3,5366
15774127,Potter,1,7799
15774133,Cox,1,3932
15774151,Iadanza,3,2382
15774155,Trevisani,2,1237
15774164,Coles,2,7798
15774166,Mitchell,2,1418
15774179,Sutherland,1,2976
15774192,Miller,2,4484
15774224,Nixon,2,2892
15774250,Gallo,1,7944
15774258,Gorbunov,1,8610
15774262,Hobson,2,7191
15774277,Chiu,1,8880
15774285,Kentish,3,9272
15774316,Moretti,1,7964
15774328,Boni,2,8840
15774336,Jamieson,2,5479
15774358,Robertson,2,8222
15774382,Longo,2,5527
15774393,Ch'ien,1,227
15774401,Chambers,3,9204
15774402,Donaldson,3,8183
15774491,Ross,1,2754
15774507,Furneaux,1,8559
15774510,Tien,1,297
15774536,He,1,4740
15774551,K?,3,8083
15774586,West,2,9935
15774630,Peacock,2,4425
15774696,Cole,2,372
15774727,Monaldo,2,3080
15774738,Campa,1,1375
15774744,Lord,2,3270
15774847,Knight,1,8087
15774854,Fuller,1,220
15774857,Synnot,1,2119
15774872,Joslin,1,3219
15774882,Mazzanti,1,1453
15774931,She,1,1802
15774936,Liang,2,7736
15775042,Ku,1,6470
15775067,Fang,1,4989
15775082,Stewart,1,1666
15775104,Gomes,1,7876
15775108,Lo Duca,1,8145
15775116,Anderson,1,5737
15775124,Watterston,3,8029
15775131,Bartlett,3,8277
15775153,Buchi,3,594
15775192,Rounsevell,2,9493
15775203,Chia,1,2349
15775206,Hunter,1,5798
15775234,Laurie,1,2783
15775235,Ku,1,7162
15775238,Achebe,2,683
15775293,Stephenson,1,3851
15775294,Weber,1,4306
15775295,McIntyre,1,1389
15775306,Ni,2,814
15775307,Sung,3,7753
15775318,Lu,3,556
15775335,Ellis,2,3284
15775339,Lori,1,5616
15775430,Tsou,2,5170
15775433,Tang,2,7720
15775490,Downie,1,5040
15775546,Laurens,3,1400
15775562,Shoobridge,1,2955
15775572,Bergamaschi,2,1227
15775590,Mackay,2,3146
15775625,McKenzie,1,916
15775627,Gordon,1,9242
15775662,McKay,1,2800
15775663,Otitodilichukwu,2,3343
15775678,Uspensky,1,6850
15775703,Lo,1,8425
15775709,Nucci,1,5066
15775741,Powell,1,2712
15775750,Yao,1,7073
15775756,Alexandrova,2,4454
15775761,Iweobiegbunam,2,9748
15775797,Esposito,3,6517
15775803,Cawker,3,1991
15775809,Holloway,2,8420
15775826,Iadanza,1,9373
15775880,McElyea,1,1981
15775886,Su,1,7938
15775888,McDonald,2,2321
15775891,Myers,2,2629
15775892,Caldwell,3,3966
15775905,Moore,2,2569
15775912,Mazzanti,1,519
15775949,Trevisani,1,8431
15776047,Nicholls,1,2885
15776051,Kao,1,7884
15776096,Halpern,3,6793
15776124,Mann,3,6207
15776128,Hs?,1,4489
15776156,Dolgorukova,1,7000
15776211,Toscani,1,9850
15776223,Davide,1,543
15776229,MacPherson,1,9912
15776231,Kent,2,707
15776233,Kruglova,2,2778
15776348,Rogers,2,2946
15776404,Williamson,1,9472
15776433,Greco,3,388
15776454,Hamilton,1,2852
15776467,De Salis,3,1792
15776494,Siciliano,1,7688
15776518,Pugh,1,9907
15776545,Napolitani,1,7493
15776558,Nicholls,1,9804
15776596,Ferri,3,8061
15776605,Bradley,3,104
15776629,Christie,1,6720
15776631,Ma,1,2259
15776725,Kerr,2,6569
15776733,Wilson,2,2932
15776743,Eberegbulam,1,6357
15776780,He,1,536
15776807,Brennan,1,795
15776824,Rossi,1,2490
15776827,Langdon,2,3549
15776844,Hao,3,3240
15776850,Smith,3,5745
15776921,Geoghegan,2,7652
15776936,Whitworth,1,9009
15776939,Zox,2,8709
15776947,Ugorji,3,6802
15776985,Kung,1,6536
15777033,Chizoba,1,9547
15777045,Price,3,4880
15777046,Parry,1,8890
15777054,Thorpe,2,9881
15777060,Olszewski,1,8307
15777067,Thomas,1,9766
15777076,Clark,1,268
15777122,Esomchi,1,4985
15777179,Ellis,1,7915
15777211,Herrera,1,885
15777217,Somadina,3,9335
15777315,Hill,1,9073
15777352,Ikedinachukwu,3,353
15777436,Murray,3,4538
15777452,Sauve,1,7690
15777459,Gordon,3,9070
15777504,Colbert,1,4247
15777553,Hanson,1,2269
15777576,Frost,3,1564
15777586,Moss,3,8705
15777599,Esposito,2,5018
15777614,Webb,3,9040
15777616,Pisani,2,7754
15777639,McGregor,3,1754
15777708,Liao,3,8829
15777743,Cattaneo,1,9778
15777759,Boucaut,1,4499
15777772,Whittaker,3,5109
15777784,Tu,1,5551
15777797,Kovalyova,3,1622
15777826,Wofford,1,1347
15777830,Hutchinson,1,8628
15777855,Manna,1,3741
15777873,Downer,1,6659
15777892,Samsonova,2,198
15777893,Davide,1,7544
15777896,Chukwudi,2,6092
15777901,Lindell,2,8117
15777904,Nock,1,1648
15777907,Liang,1,9490
15777922,Afamefuna,3,1794
15777923,Johnston,1,2126
15777958,Ch'ien,1,9837
15777994,Woods,1,7065
15778005,Kemp,1,4757
15778025,Dellucci,2,1716
15778049,Wyatt,2,8249
15778089,Stevenson,3,5936
15778135,T'ao,3,1350
15778142,Shih,2,7321
15778149,Connolly,3,4298
15778154,Kung,2,3839
15778155,T'ien,2,2493
15778157,Murray,3,2292
15778190,Onyekaozulu,3,1861
15778192,Nkemdilim,3,9189
15778219,Izmailov,1,3433
15778287,Ugoji,1,1283
15778290,Lappin,1,7195
15778304,Fan,2,9844
15778320,Teng,2,2282
15778345,Stevens,1,7575
15778368,Allan,2,3255
15778395,McIntyre,2,2389
15778410,Clarke,3,1756
15778418,Burns,2,8689
15778463,Ikenna,1,810
15778481,Chigbogu,1,8463
15778489,Bolton,2,9325
15778515,Wu,1,5864
15778526,Bradshaw,3,5143
15778589,Collier,1,7482
15778604,Nicholson,1,6979
15778694,Sievier,2,8016
15778696,Ikemefuna,3,5310
15778752,Johnson,1,3991
15778830,Dellucci,1,3260
15778838,Warren,1,9581
15778861,Wallace,3,3475
15778884,Jamieson,1,7962
15778897,Cartwright,1,6238
15778915,Harris,1,9158
15778934,Napolitani,3,2102
15778936,Ingamells,1,9423
15778947,Sullivan,1,4232
15778959,Brookes,1,9904
15778975,Nnonso,2,4464
15779052,Ballard,2,74
15779059,Timms,1,1045
15779064,Chidiegwu,1,2293
15779103,Cantamessa,2,6852
15779174,Young,1,5446
15779176,Dike,2,1956
15779182,Chia,3,1282
15779207,Nnamdi,2,7519
15779247,Pai,3,1803
15779267,Onyemere,1,8094
15779390,Theus,3,1823
15779414,Rossi,3,3994
15779423,K?,1,9858
15779481,Swadling,1,1555
15779492,Trevisano,3,7404
15779496,Sykes,1,8569
15779497,Ts'ai,1,1999
15779522,Efimov,1,4438
15779529,Grant,1,3114
15779581,Bottrill,3,3091
15779586,Olisaemeka,2,7627
15779620,Sinclair,1,8887
15779627,Maclean,2,6199
15779659,Zetticci,1,125
15779711,Gray,3,974
15779738,Buccho,1,2084
15779743,Onwuamaeze,1,4594
15779744,Chou,3,3267
15779809,Giordano,1,4145
15779862,Lyons,2,3047
15779886,Munson,3,6292
15779904,Yobanna,1,9140
15779913,Davidson,1,9227
15779915,O'Loghlin,3,6633
15779947,Thomas,3,1194
15779973,Gibbons,2,9620
15779985,Lo,2,5363
15780038,Paterson,3,2244
15780056,Reid,3,6658
15780088,Porter,3,7163
15780124,Blair,1,2013
15780128,Ogbonnaya,1,2808
15780140,Bellucci,2,892
15780142,Wang,1,5871
15780144,Tisdall,2,1104
15780212,Mao,1,2710
15780215,Berry,1,9321
15780220,Pauley,1,5619
15780254,Gartrell,1,2077
15780256,Palfreyman,1,9331
15780359,Storey,2,6564
15780362,Ferrari,1,9365
15780386,Ferri,3,5317
15780409,Egobudike,1,9538
15780411,Norris,1,3392
15780432,Shen,1,5026
15780492,Ignatyeva,1,7837
15780498,Maynard,1,8738
15780514,Fuller,1,1960
15780561,Hay,1,4383
15780572,Mansom,3,3141
15780628,Wu,1,835
15780650,Biryukov,1,2167
15780654,Sergeyev,2,4721
15780677,Jackson,1,8575
15780716,Colombo,2,8613
15780746,Tyndall,1,1859
15780770,Kerr,1,4669
15780779,Ramsbotham,3,4093
15780804,Nucci,1,681
15780805,Lu,1,8533
15780835,Liang,2,1674
15780846,Redding,1,2168
15780870,McKay,3,1041
15780909,Caffyn,2,9557
15780925,Tretyakova,1,3431
15780954,Cran,3,1972
15780961,Cavenagh,1,76
15780966,Pritchard,1,8597
15780989,Hajek,3,7810
15781034,Mason,3,1902
15781127,Giordano,3,8441
15781129,Montgomery,3,8864
15781210,Reid,1,1527
15781234,Y?an,1,6021
15781272,Coles,1,4870
15781298,Hughes,2,9823
15781307,Schneider,2,518
15781326,Ford,1,9148
15781347,Okagbue,1,8316
15781409,Lazarev,1,6451
15781451,Buccho,1,6076
15781465,Schofield,2,944
15781495,Munro,1,4370
15781505,Giordano,1,5219
15781530,Hsieh,1,9753
15781534,Rapuluolisa,2,6337
15781553,Chung,2,1612
15781574,Ma,3,7553
15781586,Osonduagwuike,2,1268
15781589,Carpenter,3,403
15781598,Middleton,2,4410
15781619,Stevenson,1,7750
15781665,Ibekwe,1,6928
15781678,Pisani,3,3626
15781689,Macadam,3,9667
15781702,Brookes,2,2780
15781710,Carey,3,5981
15781777,Sutherland,1,4280
15781802,Abramov,1,1162
15781875,Jamieson,3,7130
15781884,Knox,2,1953
15781903,Odinakachukwu,2,9445
15781914,Simmons,2,8912
15781975,Rees,1,7581
15781987,Akhtar,1,9372
15781989,Drake-Brockman,1,1257
15782089,Mullen,1,7563
15782096,Volkova,3,5644
15782100,Holloway,3,5853
15782121,Leonard,1,9520
15782144,Gilroy,1,4646
15782159,Ndubuagha,1,7308
15782181,Greco,3,5354
15782210,K'ung,1,280
15782219,Fanucci,3,1102
15782231,Andrejew,1,9870
15782236,Gibbs,3,513
15782247,Yeh,1,2432
15782311,Feng,1,4119
15782360,Rogers,2,4596
15782364,Bevan,3,6538
15782390,T'ien,1,898
15782404,Hughes,1,6018
15782418,Ku,2,4219
15782454,Hancock,1,1179
15782456,Odili,1,3631
15782468,Hart,3,2776
15782475,Edith,1,9938
15782530,Bruce,3,2972
15782531,Chou,3,4456
15782550,Ma,2,9747
15782569,Stout,1,603
15782574,Warner,3,1871
15782591,Cook,1,2143
15782608,Huang,1,6425
15782630,Genovese,1,3504
15782641,Brown,3,5333
15782659,Mamelu,1,2503
15782688,Piccio,2,128
15782735,Chukwuemeka,1,441
15782736,Jose,2,1535
15782758,Ozerova,1,5632
15782778,Ewers,1,3967
15782802,Beneventi,2,3413
15782806,Watson,3,2938
15782875,Cayley,1,6706
15782879,Lang,1,5576
15782899,Ginn,3,994
15782939,Storey,1,8681
15782941,Chijindum,1,2425
15782993,Pan,1,5526
15783007,Parker,2,6012
15783019,Price,1,4993
15783025,Piazza,2,8984
15783026,H?,1,6003
15783029,Monaldo,1,3042
15783030,Owens,1,3980
15783083,Shubin,1,6294
15783097,Lombardo,2,8685
15783225,Cocci,1,4865
15783276,Forbes,1,8792
15783305,Franklin,1,2421
15783338,Williams,3,7905
15783349,Montague,3,5227
15783398,Rizzo,3,1895
15783444,Endrizzi,1,2719
15783463,Read,1,6743
15783477,Biryukov,2,5926
15783501,Findlay,1,439
15783522,Mitchell,3,5645
15783526,Le Hunte,1,6459
15783541,Fomina,1,3757
15783589,Toscano,1,9305
15783615,Ramos,2,2286
15783629,Degtyaryov,2,4432
15783659,Blackburn,1,949
15783691,Hargreaves,3,4603
15783752,Lindsay,2,5214
15783816,Lori,1,5611
15783859,Boni,1,7114
15783865,Kulikova,1,5996
15783875,Li Fonti,1,8517
15783882,Daly,3,5487
15783883,Onwuka,2,7096
15783955,Miah,1,1623
15783958,Bates,3,2249
15784000,Pope,2,5339
15784010,Williamson,2,9451
15784042,L?,1,9911
15784092,Henderson,1,1092
15784097,Gibson,2,3446
15784099,Clark,1,6392
15784124,Emenike,2,9906
15784130,He,2,3443
15784148,Beneventi,1,9674
15784161,Hargreaves,2,6339
15784180,Ku,1,6914
15784209,Tang,1,736
15784218,Mason,3,5555
15784280,Reilly,2,1456
15784286,Wood,3,5725
15784301,Wang,1,2551
15784320,Lenhardt,1,3304
15784323,Gallo,1,9141
15784361,Williamson,3,4960
15784445,Huang,3,5334
15784491,Ho,1,6699
15784526,Chen,1,7484
15784594,Mazzi,2,6046
15784597,Lattimore,1,426
15784676,Fanucci,1,2324
15784687,Simmons,1,4943
15784700,Chikelu,1,5267
15784736,Jamieson,1,2080
15784761,Ballard,3,5008
15784844,K'ung,3,641
15784890,McKenzie,3,5794
15784918,Brown,2,8500
15784923,Chimezie,2,8757
15784958,Allan,1,4607
15785024,Warner,1,9368
15785042,Hsiung,1,6141
15785078,Fomin,3,2654
15785167,Padovano,3,8374
15785170,Neal,2,3226
15785183,Chukwuebuka,3,9269
15785290,Hao,1,6170
15785326,Randall,3,7948
15785339,H?,1,7175
15785342,Shipp,1,6310
15785350,Austin,3,5761
15785352,Chang,1,8043
15785358,Gresswell,2,9745
15785367,McGuffog,1,7488
15785373,Wong,3,5646
15785385,Fiorentino,3,4054
15785406,Watts,1,3590
15785485,Zhou,2,2248
15785488,Palmer,3,6977
15785490,Okeke,1,9883
15785519,May,1,883
15785542,Kornilova,2,215
15785547,Slye,1,5447
15785559,De Luca,1,5520
15785576,Mayrhofer,2,8157
15785611,Onyeoruru,2,392
15785654,Ofodile,2,6861
15785705,Thomson,2,7550
15785782,Ugonna,3,2843
15785798,Uchechukwu,1,452
15785815,Toscano,2,4650
15785819,Shao,1,295
15785831,Sinclair,1,6543
15785865,Mazzanti,1,2573
15785869,Pisano,1,345
15785899,Ch'en,2,952
15785920,Black,2,8667
15785975,Mason,3,6583
15785980,Williford,3,1046
15786014,Ku,1,904
15786035,Gosnell,1,9465
15786042,Willmore,2,8631
15786063,Chin,1,526
15786078,Loginov,1,6579
15786153,McKenzie,2,4189
15786167,Andreyeva,3,3943
15786170,Tien,1,342
15786196,Han,1,5923
15786199,Hsing,1,1511
15786200,Brock,1,2701
15786215,Udinese,1,7714
15786237,Pickworth,1,7021
15786249,Whitfield,3,5581
15786308,Millar,3,218
15786389,Chuang,3,9326
15786392,Chen,1,3559
15786418,Chiu,1,9587
15786433,Aitken,2,8981
15786454,Moore,3,6746
15786463,Hsing,2,9011
15786469,Montalvo,1,5892
15786539,Olisaemeka,1,7535
15786617,Arcuri,2,4642
15786643,Tsao,1,3968
15786680,Bianchi,3,5972
15786717,He,1,4950
15786739,Clements,1,4696
15786789,Ni,1,9924
15786800,Gould,2,1521
15786852,Nwachukwu,2,1862
15786905,Russo,2,684
15786993,Lung,1,2993
15787014,King,2,4423
15787026,Onwuatuegwu,2,2623
15787035,Anderson,1,4490
15787051,Georg,3,4518
15787071,Dulhunty,3,271
15787151,Liao,1,3517
15787155,Yang,3,222
15787161,Pisani,2,3496
15787168,Y?,3,9793
15787174,Sergeyev,1,233
15787189,Tai,2,1994
15787196,T'ien,3,7718
15787204,Howe,3,8653
15787222,Ch'in,2,5568
15787229,Samsonova,3,7326
15787255,Manfrin,2,5094
15787258,Ross,3,4910
15787318,Holmwood,2,2595
15787322,Yeh,1,4794
15787459,Parkes,3,2180
15787470,Parkinson,3,445
15787529,Gray,3,2807
15787550,Chao,1,3204
15787597,Hsu,2,4934
15787602,Carter,3,6820
15787619,Hsieh,1,747
15787655,Chu,1,2059
15787693,Kharlamov,3,7097
15787699,Burke,2,2741
15787710,Tikhonov,3,7992
15787756,Nkemdirim,2,8011
15787772,Hansen,1,1000
15787825,Okwudiliolisa,2,8958
15787830,Bailey,2,4253
15787835,Simpson,2,1392
15787848,Chinedum,3,4693
15787884,Martin,1,6805
15787907,Wang,2,2350
15788022,Sternberg,2,5816
15788025,Tseng,1,9650
15788068,Lopez,2,5315
15788118,Siciliano,1,4504
15788126,Evans,3,565
15788131,Atkins,1,7210
15788151,Moore,3,4629
15788183,Longo,2,9202
15788189,Matveyeva,1,7836
15788215,Hsia,3,7654
15788218,Henderson,3,18
15788224,Sanderson,2,7301
15788291,Okwuadigbo,2,591
