CustomerId,Surname,CreditScore,Geography,Gender,Age,AgeBand,Tenure,ContractType,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,PaymentMethod,MonthlyCharges,AnnualRevenueAtRisk,ChurnStatus,Exited
15651020,Fiorentino,473,France,Female,25,18-29,6,One year,110666.42,2,0,0,46758.42,Bank transfer,79.57,0.0,Retained,0
15673877,Murray,490,France,Male,39,30-44,1,Month-to-month,0.0,3,1,0,171060.01,Debit card,178.55,2142.6,Churned,1
15760865,Fan,754,Germany,Female,48,45-59,7,Two year,141819.02,1,1,0,93550.53,Credit card,111.23,1334.76,Churned,1
15705009,Cartwright,649,France,Female,56,45-59,8,Two year,156974.26,1,1,0,89405.26,Credit card,110.05,1320.6,Churned,1
15657540,Cremonesi,578,France,Male,50,45-59,5,One year,151215.34,2,1,0,169804.4,Credit card,188.19,0.0,Retained,0
15707441,White,690,Spain,Male,26,18-29,8,Two year,116318.23,1,1,1,83253.05,Credit card,98.83,0.0,Retained,0
15694765,Sabbatini,610,Germany,Male,49,45-59,6,One year,113882.33,1,1,0,195813.81,Credit card,192.26,2307.12,Churned,1
15649086,Patterson,596,France,Male,42,30-44,7,Two year,0.0,2,1,1,121568.37,Debit card,125.31,0.0,Retained,0
15650488,Bromley,492,France,Female,48,45-59,6,One year,127253.98,1,1,1,92144.09,Credit card,107.87,1294.44,Churned,1
15760924,Doherty,575,Spain,Male,41,30-44,2,Month-to-month,100062.39,1,0,0,126307.25,Bank transfer,132.27,0.0,Retained,0
15700263,Ifeatu,569,France,Male,66,60+,2,Month-to-month,0.0,1,1,0,130784.2,Debit card,120.99,1451.88,Churned,1
15806922,Bergamaschi,674,Spain,Female,41,30-44,4,One year,126605.14,1,1,1,166694.93,Credit card,169.9,0.0,Retained,0
15637522,Shubina,507,France,Female,31,30-44,0,Month-to-month,106942.08,1,0,1,44001.11,Bank transfer,64.71,0.0,Retained,0
15636548,Lung,457,Spain,Male,44,30-44,7,Two year,0.0,2,0,0,185992.36,Electronic check,178.99,0.0,Retained,0
15566891,Kinder,584,Germany,Female,41,30-44,3,One year,88594.93,1,1,0,178997.89,Credit card,174.45,0.0,Retained,0
15627185,Terry,744,Germany,Male,29,18-29,6,One year,123737.04,2,1,0,141558.04,Credit card,160.53,0.0,Retained,0
15754012,Shepherdson,687,France,Female,35,30-44,1,Month-to-month,110752.15,2,1,1,47921.22,Credit card,80.55,0.0,Retained,0
15627514,Short,688,Spain,Female,46,45-59,3,One year,0.0,2,0,1,104902.68,Electronic check,111.42,0.0,Retained,0
15661433,Zetticci,519,France,Male,34,30-44,5,One year,0.0,1,1,0,68479.6,Debit card,69.07,0.0,Retained,0
15610653,Belov,733,Spain,Female,38,30-44,5,One year,0.0,2,1,1,1271.51,Debit card,25.06,0.0,Retained,0
15667002,Knight,666,Spain,Male,43,30-44,5,One year,0.0,2,1,0,29346.1,Debit card,48.46,0.0,Retained,0
15709199,Burson,511,Spain,Female,40,30-44,1,Month-to-month,0.0,1,1,1,184118.73,Debit card,165.43,0.0,Retained,0
15710087,Nicholls,705,Germany,Female,54,45-59,3,One year,125889.3,3,1,0,96013.5,Credit card,134.89,1618.68,Churned,1
15679884,Hs?eh,544,France,Male,48,45-59,10,Two year,78314.63,3,1,1,103713.93,Credit card,134.18,1610.16,Churned,1
15784180,Ku,564,France,Female,36,30-44,7,Two year,206329.65,1,1,1,46632.87,Credit card,81.81,981.72,Churned,1
15808849,T'ien,702,France,Male,40,30-44,7,Two year,145536.9,1,0,1,135334.24,Bank transfer,146.61,0.0,Retained,0
15751549,H?,658,Germany,Male,31,30-44,2,Month-to-month,77082.65,2,0,0,13482.28,Bank transfer,46.8,0.0,Retained,0
15588235,Vasilieva,654,France,Female,24,18-29,8,Two year,145081.73,1,1,1,130075.07,Credit card,142.16,0.0,Retained,0
15640418,Omeokachie,649,Germany,Female,41,30-44,4,One year,115897.73,1,1,0,143544.48,Credit card,149.01,0.0,Retained,0
15721116,Napolitano,597,Spain,Male,24,18-29,0,Month-to-month,108058.07,2,1,1,187826.11,Credit card,196.73,0.0,Retained,0
15599084,Hopwood,782,France,Male,33,30-44,7,Two year,191523.09,1,1,1,167058.75,Credit card,179.94,0.0,Retained,0
15773394,Bergamaschi,644,France,Male,38,30-44,3,One year,0.0,2,1,1,79928.41,Debit card,90.61,0.0,Retained,0
15625713,Lindeman,679,Spain,Female,39,30-44,7,Two year,91187.9,1,0,1,6075.36,Bank transfer,30.74,0.0,Retained,0
15766417,McKinley,678,France,Female,60,60+,2,Month-to-month,0.0,2,1,1,43821.56,Debit card,60.52,0.0,Retained,0
15622578,Sergeyev,806,France,Male,34,30-44,5,One year,113958.55,1,0,1,32125.98,Bank transfer,55.87,0.0,Retained,0
15799924,Sanchez,668,Spain,Male,43,30-44,1,Month-to-month,147167.25,1,0,0,141679.73,Bank transfer,152.14,0.0,Retained,0
15618363,Muomelu,659,Germany,Male,29,18-29,9,Two year,82916.48,1,1,1,84133.48,Credit card,94.55,0.0,Retained,0
15637138,Murray,660,France,Male,34,30-44,1,Month-to-month,0.0,2,1,0,9692.58,Debit card,32.08,0.0,Retained,0
15781665,Ibekwe,601,France,Female,37,30-44,5,One year,0.0,1,0,0,20708.6,Electronic check,29.26,0.0,Retained,0
15804853,McVey,781,France,Female,48,45-59,0,Month-to-month,57098.96,1,1,0,85644.06,Credit card,91.93,1103.16,Churned,1
15651627,White,628,Germany,Male,39,30-44,1,Month-to-month,115341.19,1,1,1,107674.3,Credit card,119.03,1428.36,Churned,1
15680685,Patterson,751,France,Male,30,30-44,3,One year,165257.2,1,0,0,134822.05,Bank transfer,149.14,0.0,Retained,0
15808930,Mai,531,France,Female,37,30-44,1,Month-to-month,0.0,1,1,0,4606.97,Debit card,15.84,0.0,Retained,0
15570970,Han,647,France,Female,42,30-44,9,Two year,0.0,2,1,1,51362.82,Debit card,66.8,0.0,Retained,0
15679961,Davidson,708,Spain,Male,46,45-59,7,Two year,68799.72,1,1,1,39704.14,Credit card,55.41,0.0,Retained,0
15705458,Parkin,550,Spain,Male,39,30-44,2,Month-to-month,116120.19,2,1,1,195638.13,Credit card,204.45,0.0,Retained,0
15750396,McKissick,670,France,Male,33,30-44,1,Month-to-month,0.0,2,1,1,86413.11,Debit card,96.01,0.0,Retained,0
15679928,Horsfall,592,France,Female,31,30-44,2,Month-to-month,84102.11,2,0,1,116385.24,Bank transfer,133.6,0.0,Retained,0
15711181,Clapp,589,France,Female,50,45-59,4,One year,0.0,2,0,1,182076.97,Electronic check,175.73,0.0,Retained,0
15698324,Azikiwe,725,France,Female,33,30-44,4,One year,0.0,1,1,1,67879.8,Debit card,68.57,0.0,Retained,0
15807433,Zubarev,570,France,Female,43,30-44,9,Two year,0.0,2,0,1,11417.26,Electronic check,33.51,0.0,Retained,0
15636590,Pisano,575,France,Male,46,45-59,1,Month-to-month,0.0,2,1,1,65998.26,Debit card,79.0,0.0,Retained,0
15628950,Coates,501,Germany,Male,25,18-29,6,One year,104013.79,1,1,0,114774.35,Credit card,123.25,0.0,Retained,0
15617206,Trentino,431,Germany,Male,42,30-44,8,Two year,120822.86,2,1,0,126153.24,Credit card,147.25,0.0,Retained,0
15603741,MacDonnell,719,Spain,Male,40,30-44,4,One year,128389.12,1,1,1,176091.31,Credit card,178.0,0.0,Retained,0
15742607,Ermakov,850,Germany,Male,36,30-44,7,Two year,102800.72,1,1,1,87352.43,Credit card,100.21,0.0,Retained,0
15747821,K?,554,Germany,Female,31,30-44,6,One year,135470.9,1,1,0,107074.81,Credit card,121.55,0.0,Retained,0
15612043,Hammonds,418,France,Male,36,30-44,7,Two year,90145.04,1,1,1,69157.93,Credit card,83.15,0.0,Retained,0
15809558,Peppin,715,Spain,Male,31,30-44,7,Two year,0.0,1,1,1,149970.59,Debit card,136.98,0.0,Retained,0
15803750,Ball,750,Spain,Female,33,30-44,3,One year,161801.47,1,0,1,153288.97,Bank transfer,164.01,1968.12,Churned,1
15704681,Yeh,766,Germany,Male,37,30-44,2,Month-to-month,99660.13,2,0,1,147700.78,Bank transfer,162.03,0.0,Retained,0
15667392,L?,652,Spain,Female,38,30-44,6,One year,123081.84,2,1,1,188657.97,Credit card,199.68,0.0,Retained,0
15738889,Shih,658,France,Male,42,30-44,8,Two year,102870.93,1,0,1,103764.55,Bank transfer,113.9,1366.8,Churned,1
15598838,Greco,659,France,Female,37,30-44,1,Month-to-month,151105.68,1,1,1,140934.57,Credit card,152.11,0.0,Retained,0
15579109,Napolitano,574,Germany,Male,35,30-44,5,One year,163856.76,1,1,1,15118.2,Credit card,49.18,0.0,Retained,0
15799042,Zaytseva,611,France,Male,38,30-44,7,Two year,0.0,1,1,1,63202.0,Debit card,64.67,0.0,Retained,0
15697042,Genovesi,738,Spain,Male,35,30-44,8,Two year,127290.61,1,1,0,16081.62,Credit card,44.49,0.0,Retained,0
15696605,Angelo,571,France,Male,49,45-59,4,One year,180614.04,1,0,0,523.0,Bank transfer,39.53,0.0,Retained,0
15802274,Waters,686,France,Female,44,30-44,7,Two year,55053.62,1,1,0,181757.19,Credit card,171.72,0.0,Retained,0
15596808,Maclean,679,Spain,Male,33,30-44,4,One year,96110.22,1,1,0,1173.23,Credit card,27.39,0.0,Retained,0
15705403,Seleznyova,617,Spain,Female,46,45-59,3,One year,106521.49,1,0,1,86587.37,Bank transfer,100.13,0.0,Retained,0
15732903,Fontenot,673,France,Male,39,30-44,7,Two year,82255.51,2,1,0,109545.56,Credit card,127.63,0.0,Retained,0
15581968,Reid,745,France,Female,33,30-44,1,Month-to-month,0.0,2,1,1,174431.01,Debit card,169.36,0.0,Retained,0
15683892,Fraser,677,Germany,Female,26,18-29,3,One year,102395.79,1,1,0,119368.99,Credit card,126.83,0.0,Retained,0
15595447,Tuan,613,Spain,Male,39,30-44,8,Two year,118201.41,1,1,0,23315.59,Credit card,49.16,0.0,Retained,0
15569249,Howarth,576,France,Female,55,45-59,6,One year,44582.07,3,0,1,67539.85,Bank transfer,98.97,1187.64,Churned,1
15656188,Davis,584,Spain,Female,30,30-44,5,One year,0.0,2,1,1,185201.58,Debit card,178.33,0.0,Retained,0
15689661,Gorbunov,663,France,Male,22,18-29,6,One year,0.0,2,0,1,131827.15,Electronic check,133.86,0.0,Retained,0
15644934,Gentry,466,France,Male,26,18-29,9,Two year,105522.06,1,1,0,10842.46,Credit card,36.86,0.0,Retained,0
15721793,Chiu,510,Germany,Female,50,45-59,7,Two year,123936.54,1,1,1,23768.01,Credit card,50.4,0.0,Retained,0
15687413,Sunderland,619,Spain,Female,38,30-44,6,One year,0.0,2,1,1,117616.29,Debit card,122.01,0.0,Retained,0
15761286,Fan,696,Germany,Female,66,60+,7,Two year,119499.42,2,1,1,174027.3,Credit card,186.95,0.0,Retained,0
15658240,Parry,554,France,Female,44,30-44,9,Two year,135814.7,2,0,0,115091.38,Bank transfer,140.28,0.0,Retained,0
15706232,Niu,595,France,Male,52,45-59,9,Two year,0.0,1,1,1,106340.66,Debit card,100.62,1207.44,Churned,1
15583394,Zuyev,659,Germany,Male,39,30-44,8,Two year,106259.63,2,1,1,198103.32,Credit card,205.03,0.0,Retained,0
15715643,Ijendu,662,France,Male,44,30-44,8,Two year,0.0,2,1,1,175314.87,Debit card,170.1,0.0,Retained,0
15644856,Bird,556,Spain,Male,38,30-44,2,Month-to-month,115463.16,1,1,0,150679.65,Credit card,154.89,0.0,Retained,0
15785488,Palmer,701,Spain,Female,39,30-44,9,Two year,0.0,2,1,1,110043.88,Debit card,115.7,0.0,Retained,0
15711571,Y?,587,Spain,Male,42,30-44,5,One year,120233.83,1,1,0,194890.33,Credit card,192.44,0.0,Retained,0
15778604,Nicholson,571,France,Female,47,45-59,7,Two year,0.0,2,0,0,112366.98,Electronic check,117.64,0.0,Retained,0
15751180,Adams,539,France,Female,40,30-44,7,Two year,81132.21,1,1,0,167289.82,Credit card,163.58,0.0,Retained,0
15748360,Cocci,644,Germany,Female,34,30-44,10,Two year,122196.99,2,1,1,182099.71,Credit card,194.08,0.0,Retained,0
15770039,Kuo,572,Germany,Male,39,30-44,4,One year,112290.22,1,1,0,49373.97,Credit card,69.99,839.88,Churned,1
15685096,Trevisani,753,France,Female,50,45-59,4,One year,0.0,2,1,1,861.4,Debit card,24.72,0.0,Retained,0
15669501,Kuo,706,France,Male,35,30-44,5,One year,0.0,2,1,1,81718.37,Debit card,92.1,0.0,Retained,0
15622631,H?,588,France,Male,44,30-44,8,Two year,154409.74,1,1,0,49324.03,Credit card,76.26,915.12,Churned,1
15586699,Thomson,825,France,Male,32,30-44,9,Two year,0.0,2,0,0,9751.03,Electronic check,32.13,0.0,Retained,0
15702377,Knorr,627,Spain,Male,48,45-59,1,Month-to-month,132759.8,1,1,0,78899.22,Credit card,97.66,0.0,Retained,0
15577170,Manfrin,532,France,Male,60,60+,5,One year,76705.87,2,0,1,13889.73,Bank transfer,47.08,0.0,Retained,0
15769451,Hayes,764,France,Female,44,30-44,1,Month-to-month,0.0,2,1,1,11467.38,Debit card,33.56,0.0,Retained,0
15811877,Shao,700,France,Female,36,30-44,4,One year,0.0,2,1,0,130789.15,Debit card,132.99,0.0,Retained,0
15648725,Sinclair,660,France,Male,41,30-44,3,One year,0.0,2,1,1,108665.89,Debit card,114.55,0.0,Retained,0
15752801,Bradshaw,518,Germany,Male,29,18-29,9,Two year,125961.74,2,1,0,160303.08,Credit card,176.48,2117.76,Churned,1
15808175,Castiglione,557,France,Female,39,30-44,7,Two year,49572.73,1,1,0,115287.99,Credit card,115.51,1386.12,Churned,1
15681342,Hurst,639,France,Female,35,30-44,1,Month-to-month,103015.12,2,1,1,139094.12,Credit card,155.36,0.0,Retained,0
15589210,Adamson,557,France,Female,24,18-29,4,One year,0.0,1,0,0,20515.72,Electronic check,29.1,0.0,Retained,0
15696826,James,633,France,Female,32,30-44,1,Month-to-month,104001.38,1,0,1,36642.65,Bank transfer,58.14,0.0,Retained,0
15614962,Pavlova,623,Spain,Female,50,45-59,2,Month-to-month,87116.71,1,1,1,104382.11,Credit card,112.05,0.0,Retained,0
15689061,Davey,611,France,Male,68,60+,5,One year,82547.11,2,1,1,146448.01,Credit card,158.42,0.0,Retained,0
15640074,Barrett,666,Spain,Female,47,45-59,5,One year,0.0,1,0,0,166650.9,Electronic check,150.88,1810.56,Churned,1
15776156,Dolgorukova,521,France,Male,27,18-29,4,One year,121325.84,1,1,1,164223.7,Credit card,167.05,2004.6,Churned,1
15739548,Johnson,775,France,Male,28,18-29,9,Two year,111167.7,1,1,0,149331.01,Credit card,153.12,0.0,Retained,0
15662854,Manna,681,Germany,Male,48,45-59,5,One year,139714.4,2,0,0,73066.72,Bank transfer,105.85,0.0,Retained,0
15687688,Hou,564,Germany,Female,32,30-44,10,Two year,139875.2,2,1,0,15378.23,Credit card,57.8,0.0,Retained,0
15715750,Okeke,646,Germany,Female,44,30-44,2,Month-to-month,113063.83,1,0,0,53072.49,Bank transfer,73.19,878.28,Churned,1
15571121,Kodilinyechukwu,670,France,Female,50,45-59,8,Two year,138340.06,1,0,1,3159.15,Bank transfer,35.38,0.0,Retained,0
15726466,Esposito,751,France,Male,43,30-44,1,Month-to-month,114974.24,1,1,0,125920.54,Credit card,134.18,0.0,Retained,0
15660390,Boyle,544,France,Female,33,30-44,6,One year,0.0,2,1,1,124113.04,Debit card,127.43,0.0,Retained,0
15663942,Hsiung,639,France,Female,38,30-44,5,One year,0.0,2,0,0,93716.38,Electronic check,102.1,0.0,Retained,0
15638610,Kennedy,635,Germany,Female,65,60+,5,One year,117325.54,1,1,0,155799.86,Credit card,159.43,1913.16,Churned,1
15644446,Norton,672,France,Female,28,18-29,6,One year,0.0,1,0,1,8814.69,Electronic check,19.35,0.0,Retained,0
15585892,Zakharov,639,France,Female,35,30-44,8,Two year,0.0,1,0,0,164453.98,Electronic check,149.04,0.0,Retained,0
15609356,Chimaraoke,697,France,Female,25,18-29,1,Month-to-month,0.0,2,0,0,87803.32,Electronic check,97.17,0.0,Retained,0
15803378,Small,850,Spain,Male,44,30-44,8,Two year,0.0,2,1,1,183617.32,Debit card,177.01,0.0,Retained,0
15599440,McGregor,748,France,Female,34,30-44,8,Two year,0.0,2,1,0,53584.03,Debit card,68.65,0.0,Retained,0
15692408,Brown,463,Spain,Female,35,30-44,2,Month-to-month,0.0,2,1,1,1950.93,Debit card,25.63,0.0,Retained,0
15683168,Frederickson,572,France,Female,30,30-44,6,One year,0.0,1,0,1,175025.27,Electronic check,157.85,0.0,Retained,0
15790254,Wood,741,Spain,Male,50,45-59,1,Month-to-month,78737.61,1,1,1,13018.96,Credit card,34.66,0.0,Retained,0
15767729,Smith,646,Spain,Male,25,18-29,5,One year,182876.88,2,1,1,42537.59,Credit card,86.88,1042.56,Churned,1
15768600,Harris,805,Germany,Male,50,45-59,9,Two year,130023.38,1,1,0,62989.82,Credit card,84.0,1008.0,Churned,1
15699839,Hall,637,France,Male,36,30-44,2,Month-to-month,152606.82,1,1,1,71692.8,Credit card,94.64,0.0,Retained,0
15786237,Pickworth,651,France,Male,28,18-29,7,Two year,0.0,2,1,0,823.96,Debit card,24.69,0.0,Retained,0
15694530,Porter,672,France,Male,28,18-29,4,One year,167268.98,1,1,1,169469.3,Credit card,178.31,0.0,Retained,0
15796813,Storey,493,France,Male,54,45-59,3,One year,167831.88,2,1,0,150159.95,Credit card,174.31,2091.72,Churned,1
15605791,Li,524,Germany,Male,29,18-29,9,Two year,144287.6,2,1,0,32063.3,Credit card,72.36,0.0,Retained,0
15714087,McGill,624,Germany,Female,45,45-59,5,One year,151855.33,1,1,0,68794.15,Credit card,92.11,0.0,Retained,0
15711446,Sinclair,569,Spain,Female,51,45-59,3,One year,0.0,3,1,0,75084.96,Debit card,98.57,1182.84,Churned,1
15588123,Horton,677,France,Female,27,18-29,2,Month-to-month,0.0,2,0,1,114685.92,Electronic check,119.57,0.0,Retained,0
15748552,Sal,464,Germany,Male,37,30-44,4,One year,155994.15,1,0,0,143665.44,Bank transfer,155.12,0.0,Retained,0
15618410,Murray,718,Germany,Male,26,18-29,7,Two year,147527.03,1,0,0,51099.56,Bank transfer,76.71,0.0,Retained,0
15672432,Giles,594,France,Female,53,45-59,4,One year,0.0,1,1,0,5408.74,Debit card,16.51,198.12,Churned,1
15610042,Brown,574,France,Male,33,30-44,8,Two year,100267.03,1,1,0,103006.27,Credit card,112.88,0.0,Retained,0
15580914,Okechukwu,478,Spain,Male,48,45-59,0,Month-to-month,83287.05,2,0,1,44147.95,Bank transfer,73.28,879.36,Churned,1
15583680,White,615,Spain,Male,41,30-44,4,One year,0.0,1,0,1,149278.96,Electronic check,136.4,0.0,Retained,0
15813718,Kirillova,651,Spain,Male,45,45-59,4,One year,0.0,2,0,0,193009.21,Electronic check,184.84,0.0,Retained,0
15767264,Lawson,465,Germany,Male,53,45-59,1,Month-to-month,117438.17,1,0,0,74898.8,Bank transfer,92.03,1104.36,Churned,1
15686461,Sarratt,558,France,Female,56,45-59,7,Two year,121235.05,2,1,1,116253.1,Credit card,139.06,0.0,Retained,0
15678882,Hay,540,Germany,Male,37,30-44,3,One year,129965.18,1,0,0,19374.08,Bank transfer,47.64,0.0,Retained,0
15789611,Lin,568,Germany,Male,46,45-59,8,Two year,150836.92,1,0,0,64516.8,Bank transfer,88.39,1060.68,Churned,1
15668679,Ozerova,630,France,Male,31,30-44,0,Month-to-month,0.0,2,1,1,34475.14,Debit card,52.73,0.0,Retained,0
15631685,Lambert,523,Germany,Male,60,60+,1,Month-to-month,163894.35,1,0,1,57061.71,Bank transfer,84.14,0.0,Retained,0
15655658,Bulgakov,678,France,Female,48,45-59,2,Month-to-month,0.0,2,1,1,32301.88,Debit card,50.92,0.0,Retained,0
15753591,He,438,France,Male,38,30-44,2,Month-to-month,0.0,2,1,0,136859.55,Debit card,138.05,0.0,Retained,0
15617348,Uchechukwu,544,France,Male,44,30-44,1,Month-to-month,0.0,2,0,0,69244.24,Electronic check,81.7,0.0,Retained,0
15704581,Robertson,595,Germany,Male,34,30-44,2,Month-to-month,87967.42,2,0,1,156309.52,Bank transfer,167.45,0.0,Retained,0
15738487,Leworthy,678,France,Male,26,18-29,3,One year,0.0,2,1,0,4989.33,Debit card,28.16,0.0,Retained,0
15648069,Onyemachukwu,850,France,Female,36,30-44,6,One year,0.0,2,1,1,190194.95,Debit card,182.5,0.0,Retained,0
15737627,Rivero,589,Germany,Female,20,18-29,2,Month-to-month,121093.29,2,1,0,3529.72,Credit card,45.11,0.0,Retained,0
15731586,Lai,785,Spain,Female,31,30-44,2,Month-to-month,121691.54,2,0,0,81778.72,Bank transfer,110.4,0.0,Retained,0
15757467,Feng,563,Spain,Male,57,45-59,6,One year,0.0,2,1,1,39297.48,Debit card,56.75,0.0,Retained,0
15597709,Hornung,602,France,Female,39,30-44,6,One year,154121.32,2,1,0,176614.86,Credit card,194.3,2331.6,Churned,1
15720529,Schiavone,591,France,Male,29,18-29,6,One year,0.0,2,1,1,108684.65,Debit card,114.57,0.0,Retained,0
15596797,Barnet,643,Spain,Male,43,30-44,1,Month-to-month,0.0,2,1,1,145764.4,Debit card,145.47,0.0,Retained,0
15681755,Dennys,605,France,Female,32,30-44,5,One year,0.0,2,1,1,42135.28,Debit card,59.11,0.0,Retained,0
15815271,Ritchie,755,Germany,Male,43,30-44,6,One year,165048.5,3,1,0,16929.41,Credit card,74.87,898.44,Churned,1
15682860,Lo,769,Spain,Male,38,30-44,6,One year,0.0,2,0,0,104393.78,Electronic check,110.99,0.0,Retained,0
15621546,Yuriev,620,France,Female,33,30-44,9,Two year,127638.35,1,1,1,192717.57,Credit card,191.74,0.0,Retained,0
15705918,Howarth,725,France,Male,31,30-44,8,Two year,0.0,2,1,1,59650.42,Debit card,73.71,0.0,Retained,0
15684512,Gibson,818,Germany,Female,72,60+,8,Two year,135290.42,2,1,1,63729.72,Credit card,97.4,0.0,Retained,0
15671769,Zikoranachidimma,624,France,Female,71,60+,4,One year,170252.05,3,1,1,73679.59,Credit card,122.94,1475.28,Churned,1
15642934,Mason,669,Germany,Female,35,30-44,4,One year,108269.2,2,1,0,174969.92,Credit card,186.05,0.0,Retained,0
15594305,Rizzo,712,France,Female,32,30-44,1,Month-to-month,0.0,2,1,0,1703.58,Debit card,25.42,0.0,Retained,0
15789201,Thomson,603,Germany,Female,35,30-44,9,Two year,145623.36,1,1,0,163181.62,Credit card,169.83,0.0,Retained,0
15706762,Ignatyev,597,France,Female,41,30-44,4,One year,145809.53,2,1,1,52319.26,Credit card,89.47,0.0,Retained,0
15766183,Ferguson,580,Germany,Male,76,60+,2,Month-to-month,130334.84,2,1,1,51672.08,Credit card,86.61,0.0,Retained,0
15777994,Woods,718,France,Female,39,30-44,3,One year,0.0,2,1,1,145355.11,Debit card,145.13,0.0,Retained,0
15568162,Sung,527,Spain,Male,53,45-59,8,Two year,0.0,1,1,1,51711.57,Debit card,55.09,0.0,Retained,0
15680643,Lo,729,Spain,Female,42,30-44,1,Month-to-month,0.0,2,1,1,149535.97,Debit card,148.61,0.0,Retained,0
15761854,Burn,746,France,Female,24,18-29,4,One year,0.0,1,0,1,94105.0,Electronic check,90.42,0.0,Retained,0
15730793,Russell,699,Germany,Female,54,45-59,3,One year,111009.32,1,1,1,155905.79,Credit card,158.57,1902.84,Churned,1
15692137,Jen,759,France,Female,46,45-59,2,Month-to-month,0.0,1,1,1,138380.11,Debit card,127.32,0.0,Retained,0
15608595,Lo Duca,748,France,Female,39,30-44,3,One year,157371.54,1,0,1,97734.3,Bank transfer,117.05,0.0,Retained,0
15709459,Oluchi,698,Spain,Female,63,60+,5,One year,0.0,1,1,1,173576.71,Debit card,156.65,0.0,Retained,0
15775750,Yao,686,France,Male,37,30-44,9,Two year,134560.62,1,1,0,27596.39,Credit card,55.18,0.0,Retained,0
15585855,Gould,679,France,Male,40,30-44,1,Month-to-month,0.0,1,1,1,16897.19,Debit card,26.08,0.0,Retained,0
15752139,Salter,682,Germany,Male,36,30-44,5,One year,72373.62,2,1,0,36895.99,Credit card,65.6,0.0,Retained,0
15768295,Warner,778,France,Female,34,30-44,7,Two year,109564.1,1,0,1,113046.81,Bank transfer,122.64,0.0,Retained,0
15766906,Salier,742,France,Female,25,18-29,4,One year,132116.13,2,1,0,129933.5,Credit card,152.1,0.0,Retained,0
15725776,Lazar,649,Germany,Male,24,18-29,7,Two year,101195.23,1,0,0,133091.32,Bank transfer,138.09,0.0,Retained,0
15682576,Onyenachiya,763,France,Male,67,60+,1,Month-to-month,149436.73,2,0,1,106282.74,Bank transfer,134.98,0.0,Retained,0
15704081,Findlay,595,Germany,Male,30,30-44,9,Two year,130682.11,2,1,1,57862.88,Credit card,91.82,0.0,Retained,0
15719940,Gibbons,628,Germany,Female,51,45-59,10,Two year,115280.49,2,0,0,12628.61,Bank transfer,51.82,621.84,Churned,1
15672894,McCawley,625,France,Female,36,30-44,8,Two year,129944.39,2,0,0,198914.8,Bank transfer,209.25,0.0,Retained,0
15667451,Taylor,733,France,Male,36,30-44,5,One year,0.0,2,1,1,109127.54,Debit card,114.94,0.0,Retained,0
15636767,Yang,665,Spain,Female,32,30-44,10,Two year,0.0,1,1,1,22487.45,Debit card,30.74,0.0,Retained,0
15571415,Okwudiliolisa,805,Germany,Male,56,45-59,6,One year,151802.29,1,1,0,46791.09,Credit card,73.76,885.12,Churned,1
15575605,Napolitano,725,France,Male,38,30-44,6,One year,0.0,2,1,1,158697.28,Debit card,156.25,0.0,Retained,0
15649160,Vavilov,554,France,Female,38,30-44,3,One year,138731.95,1,1,1,194138.36,Credit card,194.59,0.0,Retained,0
15615832,Teague,675,Spain,Female,35,30-44,8,Two year,155621.08,1,0,1,35177.31,Bank transfer,64.66,0.0,Retained,0
15600975,Chiemenam,556,France,Female,54,45-59,4,One year,150005.38,1,1,0,157015.5,Credit card,165.35,1984.2,Churned,1
15690772,Hughes,635,Spain,Female,48,45-59,2,Month-to-month,0.0,2,1,1,136551.25,Debit card,137.79,0.0,Retained,0
15565714,Cattaneo,601,France,Male,47,45-59,1,Month-to-month,64430.06,2,0,1,96517.97,Bank transfer,114.1,0.0,Retained,0
15763108,Davis,600,Germany,Male,53,45-59,7,Two year,106261.63,1,1,0,93629.66,Credit card,105.96,1271.52,Churned,1
15723884,Nekrasova,758,Spain,Male,40,30-44,3,One year,0.0,2,0,0,96097.65,Electronic check,104.08,0.0,Retained,0
15644453,Loggia,606,Germany,Female,41,30-44,4,One year,132670.53,1,1,0,156476.36,Credit card,162.3,1947.6,Churned,1
15655464,Combes,640,France,Female,67,60+,3,One year,0.0,1,0,1,42964.63,Electronic check,47.8,0.0,Retained,0
15783883,Onwuka,753,Germany,Female,38,30-44,1,Month-to-month,117314.92,1,1,0,122021.33,Credit card,131.28,1575.36,Churned,1
15787693,Kharlamov,559,Spain,Male,38,30-44,3,One year,145874.35,1,1,0,56311.39,Credit card,80.81,969.72,Churned,1
15664793,Scott,754,Spain,Female,50,45-59,7,Two year,146777.44,2,0,1,150685.52,Bank transfer,171.59,0.0,Retained,0
15642391,Lettiere,621,Germany,Male,51,45-59,4,One year,109978.83,1,0,0,177740.58,Bank transfer,176.61,2119.32,Churned,1
15756538,Osonduagwuike,654,France,Female,37,30-44,5,One year,0.0,1,0,1,71492.28,Electronic check,71.58,0.0,Retained,0
15668830,Wan,650,Spain,Male,24,18-29,8,Two year,108881.73,1,1,0,104492.83,Credit card,115.41,0.0,Retained,0
15796569,Donaldson,831,Spain,Female,44,30-44,10,Two year,0.0,1,0,1,47729.33,Electronic check,51.77,0.0,Retained,0
15677112,Chukwufumnanya,519,France,Male,39,30-44,2,Month-to-month,112957.26,2,1,0,97593.16,Credit card,122.27,0.0,Retained,0
